Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,Label
1.00039,99,4,142,1231,0,1,5,0,0
1.00141,32,2,147,1121,0,1,4,9,0
1.00084,11,3,152,1131,0,1,7,0,0
1.00033,23,1,147,1111,0,1,4,5,0
1.00049,99,4,142,1231,0,1,5,0,0
1.00085,32,2,147,1121,0,1,4,9,0
1.00048,11,3,152,1131,0,1,7,0,0
1.0001,23,1,147,1111,0,1,4,5,0
1.00028,99,4,142,1231,0,1,5,0,0
1.00085,32,2,147,1121,0,1,4,9,0
1.00033,11,3,152,1131,0,1,7,0,0
1.00021,23,1,147,1111,0,1,4,5,0
1.0005,99,4,142,1231,0,1,5,0,0
1.00041,32,2,147,1121,0,1,4,9,0
1.00044,11,3,152,1131,0,1,7,0,0
1.00035,23,1,147,1111,0,1,4,5,0
1.00044,99,4,142,1231,0,1,5,0,0
1.00055,32,2,147,1121,0,1,4,9,0
1.00091,11,3,152,1131,0,1,7,0,0
1.00089,23,1,147,1111,0,1,4,5,0
1.00038,99,4,142,1231,0,1,5,0,0
1.00125,32,2,147,1121,0,1,4,9,0
1.00052,11,3,152,1131,0,1,7,0,0
1.00105,23,1,147,1111,0,1,4,5,0
1.0006,99,4,142,1231,0,1,5,0,0
0.99999,32,2,147,1121,0,1,4,9,0
1.00044,11,3,152,1131,0,1,7,0,0
1.00087,23,1,147,1111,0,1,4,5,0
1.00037,99,4,142,1231,0,1,5,0,0
1.00037,32,2,147,1121,0,1,4,9,0
1.00086,11,3,152,1131,0,1,7,0,0
1.00022,23,1,147,1111,0,1,4,5,0
1.0003,99,4,142,1231,0,1,5,0,0
1.00022,32,2,147,1121,0,1,4,9,0
1.0003,11,3,152,1131,0,1,7,0,0
1.00054,23,1,147,1111,0,1,4,5,0
1.00046,99,4,142,1231,0,1,5,0,0
1.00015,32,2,147,1121,0,1,4,9,0
1.00147,11,3,152,1131,0,1,7,0,0
1.00224,23,1,147,1111,0,1,4,5,0
1.00054,99,4,142,1231,0,1,5,0,0
1.0016,32,2,147,1121,0,1,4,9,0
1.00059,11,3,152,1131,0,1,7,0,0
1.00021,23,1,147,1111,0,1,4,5,0
1.00047,99,4,142,1231,0,1,5,0,0
0.9999,32,2,147,1121,0,1,4,9,0
1.00092,11,3,152,1131,0,1,7,0,0
1.00097,23,1,147,1111,0,1,4,5,0
0.0049,23,1,147,1111,1,-40,4,14,0
0.00975,23,1,147,1111,0,1,4,14,0
0.01665,23,1,147,1111,0,1,4,14,0
0.03318,23,1,147,1111,0,1,4,14,0
1.00037,99,4,142,1231,0,1,5,0,0
0.06437,23,1,147,1111,0,1,4,14,0
0.1284,23,1,147,1111,0,1,4,14,0
1.001,32,2,147,1121,0,1,4,9,0
0.2569,23,1,147,1111,0,1,4,14,0
1.00044,11,3,152,1131,0,1,7,0,0
0.51263,23,1,147,1111,0,1,4,14,0
1.00046,99,4,142,1231,0,1,5,0,0
1.00037,32,2,147,1121,0,1,4,9,0
1.00066,11,3,152,1131,0,1,7,0,0
1.00068,23,1,147,1111,0,1,4,14,0
1.00307,99,4,142,1231,0,1,5,0,0
1.00023,32,2,147,1121,0,1,4,9,0
1.00095,11,3,152,1131,0,1,7,0,0
1.00029,23,1,147,1111,0,1,4,14,0
0.99802,99,4,142,1231,0,1,5,0,0
1.00091,32,2,147,1121,0,1,4,9,0
1.00047,11,3,152,1131,0,1,7,0,0
1.00053,23,1,147,1111,0,1,4,14,0
1.0004,99,4,142,1231,0,1,5,0,0
1.00044,32,2,147,1121,0,1,4,9,0
1.00041,11,3,152,1131,0,1,7,0,0
1.0009,23,1,147,1111,0,1,4,14,0
1.00058,99,4,142,1231,0,1,5,0,0
1.00093,32,2,147,1121,0,1,4,9,0
1.00098,11,3,152,1131,0,1,7,0,0
1.00092,23,1,147,1111,0,1,4,14,0
1.00031,99,4,142,1231,0,1,5,0,0
1.00018,32,2,147,1121,0,1,4,9,0
1.0003,11,3,152,1131,0,1,7,0,0
1.00092,23,1,147,1111,0,1,4,14,0
1.00027,99,4,142,1231,0,1,5,0,0
1.00062,32,2,147,1121,0,1,4,9,0
1.00054,11,3,152,1131,0,1,7,0,0
1.00091,23,1,147,1111,0,1,4,14,0
1.00057,99,4,142,1231,0,1,5,0,0
1.00039,32,2,147,1121,0,1,4,9,0
1.00013,11,3,152,1131,0,1,7,0,0
1.00065,23,1,147,1111,0,1,4,14,0
1.00234,99,4,142,1231,0,1,5,0,0
1.00096,32,2,147,1121,0,1,4,9,0
1.00119,11,3,152,1131,0,1,7,0,0
1.00066,23,1,147,1111,0,1,4,14,0
1.0009,99,4,142,1231,0,1,5,0,0
1.0001,32,2,147,1121,0,1,4,9,0
1.0001,11,3,152,1131,0,1,7,0,0
1.00066,23,1,147,1111,0,1,4,14,0
1.00084,99,4,142,1231,0,1,5,0,0
1.00044,32,2,147,1121,0,1,4,9,0
1.00072,11,3,152,1131,0,1,7,0,0
1.00022,23,1,147,1111,0,1,4,14,0
1.00057,99,4,142,1231,0,1,5,0,0
1.00023,32,2,147,1121,0,1,4,9,0
1.00042,11,3,152,1131,0,1,7,0,0
1.00129,23,1,147,1111,0,1,4,14,0
1.00042,99,4,142,1231,0,1,5,0,0
1.00086,32,2,147,1121,0,1,4,9,0
1.0003,11,3,152,1131,0,1,7,0,0
1.00058,23,1,147,1111,0,1,4,14,0
1.00036,99,4,142,1231,0,1,5,0,0
1.00094,32,2,147,1121,0,1,4,9,0
1.00051,11,3,152,1131,0,1,7,0,0
1.00049,23,1,147,1111,0,1,4,14,0
1.00038,99,4,142,1231,0,1,5,0,0
1.00042,32,2,147,1121,0,1,4,9,0
1.00025,11,3,152,1131,0,1,7,0,0
1.00022,23,1,147,1111,0,1,4,14,0
1.00042,99,4,142,1231,0,1,5,0,0
1.00037,32,2,147,1121,0,1,4,9,0
1.00082,11,3,152,1131,0,1,7,0,0
1.00075,23,1,147,1111,0,1,4,14,0
1.00039,99,4,142,1231,0,1,5,0,0
1.00181,32,2,147,1121,0,1,4,9,0
1.00054,11,3,152,1131,0,1,7,0,0
1.00074,23,1,147,1111,0,1,4,14,0
1.00109,99,4,142,1231,0,1,5,0,0
1.00001,32,2,147,1121,0,1,4,9,0
1.00041,11,3,152,1131,0,1,7,0,0
1.00021,23,1,147,1111,0,1,4,14,0
1.00039,99,4,142,1231,0,1,5,0,0
1.0002,32,2,147,1121,0,1,4,9,0
1.00096,11,3,152,1131,0,1,7,0,0
1.00109,23,1,147,1111,0,1,4,14,0
1.00029,99,4,142,1231,0,1,5,0,0
1.00019,32,2,147,1121,0,1,4,9,0
1.00093,11,3,152,1131,0,1,7,0,0
1.00084,23,1,147,1111,0,1,4,14,0
1.00048,99,4,142,1231,0,1,5,0,0
1.00034,32,2,147,1121,0,1,4,9,0
1.00112,11,3,152,1131,0,1,7,0,0
1.00033,23,1,147,1111,0,1,4,14,0
1.00032,99,4,142,1231,0,1,5,0,0
1.00025,32,2,147,1121,0,1,4,9,0
1.00062,11,3,152,1131,0,1,7,0,0
1.00034,23,1,147,1111,0,1,4,14,0
1.00045,99,4,142,1231,0,1,5,0,0
1.00042,32,2,147,1121,0,1,4,9,0
1.00045,11,3,152,1131,0,1,7,0,0
1.00101,23,1,147,1111,0,1,4,14,0
1.00028,99,4,142,1231,0,1,5,0,0
1.00026,32,2,147,1121,0,1,4,9,0
1.00034,11,3,152,1131,0,1,7,0,0
1.00034,23,1,147,1111,0,1,4,14,0
1.00019,99,4,142,1231,0,1,5,0,0
1.00069,32,2,147,1121,0,1,4,9,0
1.00046,11,3,152,1131,0,1,7,0,0
1.00047,23,1,147,1111,0,1,4,14,0
1.0007,99,4,142,1231,0,1,5,0,0
1.00086,32,2,147,1121,0,1,4,9,0
1.00039,11,3,152,1131,0,1,7,0,0
1.00093,23,1,147,1111,0,1,4,14,0
1.00047,99,4,142,1231,0,1,5,0,0
1.00051,32,2,147,1121,0,1,4,9,0
1.00063,11,3,152,1131,0,1,7,0,0
1.00152,23,1,147,1111,0,1,4,14,0
1.00026,99,4,142,1231,0,1,5,0,0
1.00052,32,2,147,1121,0,1,4,9,0
1.00065,11,3,152,1131,0,1,7,0,0
1.00004,23,1,147,1111,0,1,4,14,0
1.00034,99,4,142,1231,0,1,5,0,0
1.00046,32,2,147,1121,0,1,4,9,0
1.00028,11,3,152,1131,0,1,7,0,0
1.00039,23,1,147,1111,0,1,4,14,0
1.00074,99,4,142,1231,0,1,5,0,0
1.00036,32,2,147,1121,0,1,4,9,0
1.00034,11,3,152,1131,0,1,7,0,0
1.00018,23,1,147,1111,0,1,4,14,0
1.00057,99,4,142,1231,0,1,5,0,0
1.00047,32,2,147,1121,0,1,4,9,0
1.00099,11,3,152,1131,0,1,7,0,0
1.00067,23,1,147,1111,0,1,4,14,0
1.00043,99,4,142,1231,0,1,5,0,0
1.00128,32,2,147,1121,0,1,4,9,0
1.00085,11,3,152,1131,0,1,7,0,0
1.00043,23,1,147,1111,0,1,4,14,0
1.00032,99,4,142,1231,0,1,5,0,0
1.00297,32,2,147,1121,0,1,4,9,0
1.00046,11,3,152,1131,0,1,7,0,0
1.00083,23,1,147,1111,0,1,4,14,0
1.001,99,4,142,1231,0,1,5,0,0
1.00048,32,2,147,1121,0,1,4,9,0
1.00085,11,3,152,1131,0,1,7,0,0
1.00091,23,1,147,1111,0,1,4,14,0
1.00037,99,4,142,1231,0,1,5,0,0
1.00039,32,2,147,1121,0,1,4,9,0
1.00097,11,3,152,1131,0,1,7,0,0
1.00087,23,1,147,1111,0,1,4,14,0
1.00036,99,4,142,1231,0,1,5,0,0
1.00039,32,2,147,1121,0,1,4,9,0
1.00179,11,3,152,1131,0,1,7,0,0
1.00033,23,1,147,1111,0,1,4,14,0
1.00052,99,4,142,1231,0,1,5,0,0
1.00011,32,2,147,1121,0,1,4,9,0
1.00062,11,3,152,1131,0,1,7,0,0
1.00047,23,1,147,1111,0,1,4,14,0
1.00072,99,4,142,1231,0,1,5,0,0
1.00019,32,2,147,1121,0,1,4,9,0
1.00054,11,3,152,1131,0,1,7,0,0
1.00038,23,1,147,1111,0,1,4,14,0
1.00051,99,4,142,1231,0,1,5,0,0
1.00096,32,2,147,1121,0,1,4,9,0
1.00094,11,3,152,1131,0,1,7,0,0
1.00093,23,1,147,1111,0,1,4,14,0
1.00032,99,4,142,1231,0,1,5,0,0
1.00082,32,2,147,1121,0,1,4,9,0
1.00097,11,3,152,1131,0,1,7,0,0
1.0009,23,1,147,1111,0,1,4,14,0
1.00017,99,4,142,1231,0,1,5,0,0
1.00075,32,2,147,1121,0,1,4,9,0
1.00381,11,3,152,1131,0,1,7,0,0
1.00022,23,1,147,1111,0,1,4,14,0
1.00069,99,4,142,1231,0,1,5,0,0
1.00127,32,2,147,1121,0,1,4,9,0
0.99796,11,3,152,1131,0,1,7,0,0
1.0006,23,1,147,1111,0,1,4,14,0
1.00024,99,4,142,1231,0,1,5,0,0
1.00086,32,2,147,1121,0,1,4,9,0
1.00106,11,3,152,1131,0,1,7,0,0
1.00078,23,1,147,1111,0,1,4,14,0
1.00058,99,4,142,1231,0,1,5,0,0
1.00039,32,2,147,1121,0,1,4,9,0
1.00072,11,3,152,1131,0,1,7,0,0
1.00065,23,1,147,1111,0,1,4,14,0
1.00044,99,4,142,1231,0,1,5,0,0
1.00073,32,2,147,1121,0,1,4,9,0
1.00033,11,3,152,1131,0,1,7,0,0
1.00095,23,1,147,1111,0,1,4,14,0
1.0005,99,4,142,1231,0,1,5,0,0
1.00052,32,2,147,1121,0,1,4,9,0
1.00015,11,3,152,1131,0,1,7,0,0
1.00041,23,1,147,1111,0,1,4,14,0
1.00029,99,4,142,1231,0,1,5,0,0
1.00237,32,2,147,1121,0,1,4,9,0
1.00088,11,3,152,1131,0,1,7,0,0
1.00035,23,1,147,1111,0,1,4,14,0
1.00056,99,4,142,1231,0,1,5,0,0
1.00095,32,2,147,1121,0,1,4,9,0
1.00091,11,3,152,1131,0,1,7,0,0
1.00064,23,1,147,1111,0,1,4,14,0
1.00135,99,4,142,1231,0,1,5,0,0
1.00089,32,2,147,1121,0,1,4,9,0
1.00049,11,3,152,1131,0,1,7,0,0
1.00118,23,1,147,1111,0,1,4,14,0
0.99944,99,4,142,1231,0,1,5,0,0
1.00076,32,2,147,1121,0,1,4,9,0
1.00017,11,3,152,1131,0,1,7,0,0
1.00045,23,1,147,1111,0,1,4,14,0
1.00041,99,4,142,1231,0,1,5,0,0
1.00106,32,2,147,1121,0,1,4,9,0
1.00165,11,3,152,1131,0,1,7,0,0
1.00024,23,1,147,1111,0,1,4,14,0
1.00041,99,4,142,1231,0,1,5,0,0
1.00082,32,2,147,1121,0,1,4,9,0
0.99981,11,3,152,1131,0,1,7,0,0
1.00102,23,1,147,1111,0,1,4,14,0
1.0002,99,4,142,1231,0,1,5,0,0
1.00033,32,2,147,1121,0,1,4,9,0
1.00051,11,3,152,1131,0,1,7,0,0
1.0005,23,1,147,1111,0,1,4,14,0
1.00158,99,4,142,1231,0,1,5,0,0
1.00024,32,2,147,1121,0,1,4,9,0
1.0013,11,3,152,1131,0,1,7,0,0
1.00053,23,1,147,1111,0,1,4,14,0
1.00069,99,4,142,1231,0,1,5,0,0
1.00094,32,2,147,1121,0,1,4,9,0
0.99999,11,3,152,1131,0,1,7,0,0
1.00044,23,1,147,1111,0,1,4,14,0
1.00051,99,4,142,1231,0,1,5,0,0
1.00086,32,2,147,1121,0,1,4,9,0
1.00114,11,3,152,1131,0,1,7,0,0
1.00078,23,1,147,1111,0,1,4,14,0
1.00123,99,4,142,1231,0,1,5,0,0
1.00092,32,2,147,1121,0,1,4,9,0
1.00158,11,3,152,1131,0,1,7,0,0
1.00024,23,1,147,1111,0,1,4,14,0
1.00036,99,4,142,1231,0,1,5,0,0
1.00028,32,2,147,1121,0,1,4,9,0
1.00054,11,3,152,1131,0,1,7,0,0
1.00106,23,1,147,1111,0,1,4,14,0
1.00046,99,4,142,1231,0,1,5,0,0
1.00037,32,2,147,1121,0,1,4,9,0
1.00082,11,3,152,1131,0,1,7,0,0
1.00031,23,1,147,1111,0,1,4,14,0
1.00031,99,4,142,1231,0,1,5,0,0
1.00045,32,2,147,1121,0,1,4,9,0
1.00054,11,3,152,1131,0,1,7,0,0
1.00023,23,1,147,1111,0,1,4,14,0
1.00113,99,4,142,1231,0,1,5,0,0
1.00025,32,2,147,1121,0,1,4,9,0
1.00094,11,3,152,1131,0,1,7,0,0
1.00053,23,1,147,1111,0,1,4,14,0
0.99968,99,4,142,1231,0,1,5,0,0
1.00019,32,2,147,1121,0,1,4,9,0
1.00066,11,3,152,1131,0,1,7,0,0
1.00045,23,1,147,1111,0,1,4,14,0
1.0003,99,4,142,1231,0,1,5,0,0
1.00067,32,2,147,1121,0,1,4,9,0
1.00013,11,3,152,1131,0,1,7,0,0
1.00044,23,1,147,1111,0,1,4,14,0
1.00031,99,4,142,1231,0,1,5,0,0
1.00088,32,2,147,1121,0,1,4,9,0
1.00069,11,3,152,1131,0,1,7,0,0
1.00088,23,1,147,1111,0,1,4,14,0
1.0025,99,4,142,1231,0,1,5,0,0
1.0009,32,2,147,1121,0,1,4,9,0
1.00056,11,3,152,1131,0,1,7,0,0
1.00089,23,1,147,1111,0,1,4,14,0
1.00037,99,4,142,1231,0,1,5,0,0
1.0007,32,2,147,1121,0,1,4,9,0
1.00035,11,3,152,1131,0,1,7,0,0
1.001,23,1,147,1111,0,1,4,14,0
1.00097,99,4,142,1231,0,1,5,0,0
1.00028,32,2,147,1121,0,1,4,9,0
1.00035,11,3,152,1131,0,1,7,0,0
1.00037,23,1,147,1111,0,1,4,14,0
1.00049,99,4,142,1231,0,1,5,0,0
1.00088,32,2,147,1121,0,1,4,9,0
1.00049,11,3,152,1131,0,1,7,0,0
1.00107,23,1,147,1111,0,1,4,14,0
1.00087,99,4,142,1231,0,1,5,0,0
1.00036,32,2,147,1121,0,1,4,9,0
1.0009,11,3,152,1131,0,1,7,0,0
1.00025,23,1,147,1111,0,1,4,14,0
1.00062,99,4,142,1231,0,1,5,0,0
1.00084,32,2,147,1121,0,1,4,9,0
1.00046,11,3,152,1131,0,1,7,0,0
1.00045,23,1,147,1111,0,1,4,14,0
1.00068,99,4,142,1231,0,1,5,0,0
1.00099,32,2,147,1121,0,1,4,9,0
1.00026,11,3,152,1131,0,1,7,0,0
1.00062,23,1,147,1111,0,1,4,14,0
1.00042,99,4,142,1231,0,1,5,0,0
0.99943,32,2,147,1121,0,1,4,9,0
1.00032,11,3,152,1131,0,1,7,0,0
1.00073,23,1,147,1111,0,1,4,14,0
1.00038,99,4,142,1231,0,1,5,0,0
1.00095,32,2,147,1121,0,1,4,9,0
1.00042,11,3,152,1131,0,1,7,0,0
1.00044,23,1,147,1111,0,1,4,14,0
1.00027,99,4,142,1231,0,1,5,0,0
1.00082,32,2,147,1121,0,1,4,9,0
1.00019,11,3,152,1131,0,1,7,0,0
1.0005,23,1,147,1111,0,1,4,14,0
1.00032,99,4,142,1231,0,1,5,0,0
1.00094,32,2,147,1121,0,1,4,9,0
1.00085,11,3,152,1131,0,1,7,0,0
1.001,23,1,147,1111,0,1,4,14,0
1.00054,99,4,142,1231,0,1,5,0,0
1.00022,32,2,147,1121,0,1,4,9,0
1.00017,11,3,152,1131,0,1,7,0,0
1.00095,23,1,147,1111,0,1,4,14,0
1.00049,99,4,142,1231,0,1,5,0,0
1.00024,32,2,147,1121,0,1,4,9,0
1.00094,11,3,152,1131,0,1,7,0,0
1.00053,23,1,147,1111,0,1,4,14,0
1.00138,99,4,142,1231,0,1,5,0,0
1.00058,32,2,147,1121,0,1,4,9,0
1.00087,11,3,152,1131,0,1,7,0,0
1.00034,23,1,147,1111,0,1,4,14,0
1.00041,99,4,142,1231,0,1,5,0,0
1.0009,32,2,147,1121,0,1,4,9,0
1.00099,11,3,152,1131,0,1,7,0,0
1.00082,23,1,147,1111,0,1,4,14,0
1.00029,99,4,142,1231,0,1,5,0,0
1.00019,32,2,147,1121,0,1,4,9,0
1.00084,11,3,152,1131,0,1,7,0,0
1.00099,23,1,147,1111,0,1,4,14,0
1.00043,99,4,142,1231,0,1,5,0,0
1.00041,32,2,147,1121,0,1,4,9,0
1.00127,11,3,152,1131,0,1,7,0,0
1.00038,23,1,147,1111,0,1,4,14,0
1.00039,99,4,142,1231,0,1,5,0,0
1.00057,32,2,147,1121,0,1,4,9,0
0.9995,11,3,152,1131,0,1,7,0,0
1.00036,23,1,147,1111,0,1,4,14,0
1.00031,99,4,142,1231,0,1,5,0,0
1.00028,32,2,147,1121,0,1,4,9,0
1.00015,11,3,152,1131,0,1,7,0,0
1.00035,23,1,147,1111,0,1,4,14,0
1.00055,99,4,142,1231,0,1,5,0,0
1.00057,32,2,147,1121,0,1,4,9,0
1.00082,11,3,152,1131,0,1,7,0,0
1.00094,23,1,147,1111,0,1,4,14,0
1.00021,99,4,142,1231,0,1,5,0,0
1.00021,32,2,147,1121,0,1,4,9,0
1.0008,11,3,152,1131,0,1,7,0,0
1.00058,23,1,147,1111,0,1,4,14,0
1.00061,99,4,142,1231,0,1,5,0,0
1.00113,32,2,147,1121,0,1,4,9,0
1.00107,11,3,152,1131,0,1,7,0,0
1.00076,23,1,147,1111,0,1,4,14,0
1.0004,99,4,142,1231,0,1,5,0,0
1.00184,32,2,147,1121,0,1,4,9,0
1.00085,11,3,152,1131,0,1,7,0,0
1.00095,23,1,147,1111,0,1,4,14,0
1.00023,99,4,142,1231,0,1,5,0,0
1.00064,32,2,148,1121,0,1,4,9,0
1.00021,11,3,152,1131,0,1,7,0,0
1.00039,23,1,147,1111,0,1,4,14,0
1.0006,99,4,143,1231,0,1,5,0,0
1.00086,32,2,148,1121,0,1,4,9,0
1.00028,11,3,152,1131,0,1,7,0,0
1.00078,23,1,147,1111,0,1,4,14,0
1.00047,99,4,143,1231,0,1,5,0,0
1.00079,32,2,148,1121,0,1,4,9,0
1.0008,11,3,153,1131,0,1,7,0,0
1.00047,23,1,147,1111,0,1,4,14,0
1.00078,99,4,143,1231,0,1,5,0,0
1.00026,32,2,148,1121,0,1,4,9,0
1.00089,11,3,153,1131,0,1,7,0,0
1.00085,23,1,147,1111,0,1,4,14,0
1.00048,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00036,11,3,153,1131,0,1,7,0,0
1.00018,23,1,147,1111,0,1,4,14,0
1.00029,99,4,143,1231,0,1,5,0,0
1.00055,32,2,148,1121,0,1,4,9,0
1.00085,11,3,153,1131,0,1,7,0,0
1.00058,23,1,147,1111,0,1,4,14,0
1.00036,99,4,143,1231,0,1,5,0,0
1.00027,32,2,148,1121,0,1,4,9,0
1.00109,11,3,153,1131,0,1,7,0,0
1.00011,23,1,147,1111,0,1,4,14,0
1.00058,99,4,143,1231,0,1,5,0,0
1.00092,32,2,148,1121,0,1,4,9,0
1.00095,11,3,153,1131,0,1,7,0,0
1.00164,23,1,147,1111,0,1,4,14,0
1.00026,99,4,143,1231,0,1,5,0,0
1.00086,32,2,148,1121,0,1,4,9,0
1.00121,11,3,153,1131,0,1,7,0,0
1.00027,23,1,147,1111,0,1,4,14,0
1.00088,99,4,143,1231,0,1,5,0,0
1.00033,32,2,148,1121,0,1,4,9,0
1.00091,11,3,153,1131,0,1,7,0,0
1.00098,23,1,147,1111,0,1,4,14,0
1.00085,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00105,11,3,153,1131,0,1,7,0,0
1.00027,23,1,147,1111,0,1,4,14,0
1.00048,99,4,143,1231,0,1,5,0,0
1.00044,32,2,148,1121,0,1,4,9,0
1.00006,11,3,153,1131,0,1,7,0,0
1.0003,23,1,147,1111,0,1,4,14,0
1.0004,99,4,143,1231,0,1,5,0,0
1.00047,32,2,148,1121,0,1,4,9,0
1.00035,11,3,153,1131,0,1,7,0,0
1.00129,23,1,147,1111,0,1,4,14,0
1.00092,99,4,143,1231,0,1,5,0,0
1.00038,32,2,148,1121,0,1,4,9,0
1.00039,11,3,153,1131,0,1,7,0,0
1.00044,23,1,147,1111,0,1,4,14,0
1.00027,99,4,143,1231,0,1,5,0,0
1.00135,32,2,148,1121,0,1,4,9,0
1.00039,11,3,153,1131,0,1,7,0,0
1.00045,23,1,147,1111,0,1,4,14,0
1.00023,99,4,143,1231,0,1,5,0,0
1.00014,32,2,148,1121,0,1,4,9,0
1.00096,11,3,153,1131,0,1,7,0,0
1.00031,23,1,147,1111,0,1,4,14,0
1.00077,99,4,143,1231,0,1,5,0,0
1.00044,32,2,148,1121,0,1,4,9,0
1.00096,11,3,153,1131,0,1,7,0,0
1.00063,23,1,147,1111,0,1,4,14,0
0.99992,99,4,143,1231,0,1,5,0,0
1.00032,32,2,148,1121,0,1,4,9,0
1.00061,11,3,153,1131,0,1,7,0,0
1.0005,23,1,147,1111,0,1,4,14,0
1.00026,99,4,143,1231,0,1,5,0,0
1.00064,32,2,148,1121,0,1,4,9,0
1.00088,11,3,153,1131,0,1,7,0,0
1.0004,23,1,147,1111,0,1,4,14,0
1.00035,99,4,143,1231,0,1,5,0,0
1.00039,32,2,148,1121,0,1,4,9,0
1.00041,11,3,153,1131,0,1,7,0,0
1.00056,23,1,147,1111,0,1,4,14,0
1.00082,99,4,143,1231,0,1,5,0,0
1.00134,32,2,148,1121,0,1,4,9,0
1.00075,11,3,153,1131,0,1,7,0,0
1,32,2,147,1121,0,1,4,9,0
1.00032,32,2,147,1121,0,1,4,9,0
1,99,4,142,1231,0,1,5,0,0
1.0005,32,2,147,1121,0,1,4,9,0
1,23,1,147,1111,0,1,4,5,0
1.00014,99,4,142,1231,0,1,5,0,0
1.00059,32,2,147,1121,0,1,4,9,0
1.00068,23,1,147,1111,0,1,4,5,0
1,11,3,152,1131,0,1,7,0,0
1.00028,99,4,142,1231,0,1,5,0,0
1.00107,32,2,147,1121,0,1,4,9,0
1.00023,23,1,147,1111,0,1,4,5,0
1.00051,11,3,152,1131,0,1,7,0,0
1.00011,99,4,142,1231,0,1,5,0,0
0.99953,32,2,147,1121,0,1,4,9,0
1.00062,23,1,147,1111,0,1,4,5,0
1.0014,11,3,152,1131,0,1,7,0,0
1.0006,99,4,142,1231,0,1,5,0,0
1.00094,32,2,147,1121,0,1,4,9,0
1.00095,23,1,147,1111,0,1,4,5,0
1.00005,11,3,152,1131,0,1,7,0,0
1.00035,99,4,142,1231,0,1,5,0,0
1.00045,32,2,147,1121,0,1,4,9,0
1.00102,23,1,147,1111,0,1,4,5,0
1.00108,11,3,152,1131,0,1,7,0,0
1.00078,99,4,142,1231,0,1,5,0,0
1.00115,32,2,147,1121,0,1,4,9,0
1.00167,23,1,147,1111,0,1,4,5,0
1.00084,11,3,152,1131,0,1,7,0,0
1.00086,99,4,142,1231,0,1,5,0,0
1.00037,32,2,147,1121,0,1,4,9,0
1.00023,23,1,147,1111,0,1,4,5,0
1.00034,11,3,152,1131,0,1,7,0,0
1.00029,99,4,142,1231,0,1,5,0,0
1.00033,32,2,147,1121,0,1,4,9,0
1.00081,23,1,147,1111,0,1,4,5,0
1.00041,11,3,152,1131,0,1,7,0,0
1.00049,99,4,142,1231,0,1,5,0,0
1.0003,32,2,147,1121,0,1,4,9,0
1.00079,23,1,147,1111,0,1,4,5,0
1.0004,11,3,152,1131,0,1,7,0,0
1.00044,99,4,142,1231,0,1,5,0,0
1.00113,32,2,147,1121,0,1,4,9,0
1.00051,23,1,147,1111,0,1,4,5,0
1.00108,11,3,152,1131,0,1,7,0,0
1.00024,99,4,142,1231,0,1,5,0,0
1.00032,32,2,147,1121,0,1,4,9,0
1.00031,23,1,147,1111,0,1,4,5,0
1.00029,11,3,152,1131,0,1,7,0,0
1.00067,99,4,142,1231,0,1,5,0,0
1.00029,32,2,147,1121,0,1,4,9,0
1.00064,23,1,147,1111,0,1,4,5,0
1.00062,11,3,152,1131,0,1,7,0,0
1.00015,99,4,142,1231,0,1,5,0,0
1.00068,32,2,147,1121,0,1,4,9,0
1.00029,23,1,147,1111,0,1,4,5,0
1.00027,11,3,152,1131,0,1,7,0,0
1.00032,99,4,142,1231,0,1,5,0,0
1.00116,32,2,147,1121,0,1,4,9,0
1.00054,23,1,147,1111,0,1,4,5,0
1.00112,11,3,152,1131,0,1,7,0,0
1.00097,99,4,142,1231,0,1,5,0,0
1.00124,32,2,147,1121,0,1,4,9,0
1.00061,23,1,147,1111,0,1,4,5,0
1.00107,11,3,152,1131,0,1,7,0,0
1.00151,99,4,142,1231,0,1,5,0,0
1.00065,32,2,147,1121,0,1,4,9,0
1.00064,23,1,147,1111,0,1,4,5,0
1.00027,11,3,152,1131,0,1,7,0,0
1.00028,99,4,142,1231,0,1,5,0,0
1.0008,32,2,147,1121,0,1,4,9,0
1.00025,23,1,147,1111,0,1,4,5,0
1.0007,11,3,152,1131,0,1,7,0,0
1.00088,99,4,142,1231,0,1,5,0,0
0.99987,32,2,147,1121,0,1,4,9,0
1.00027,23,1,147,1111,0,1,4,5,0
1.00065,11,3,152,1131,0,1,7,0,0
1.00055,99,4,142,1231,0,1,5,0,0
1.00131,32,2,147,1121,0,1,4,9,0
1.00059,23,1,147,1111,0,1,4,5,0
1.00041,11,3,152,1131,0,1,7,0,0
1.00027,99,4,142,1231,0,1,5,0,0
1.0006,32,2,147,1121,0,1,4,9,0
1.00087,23,1,147,1111,0,1,4,5,0
1.00049,11,3,152,1131,0,1,7,0,0
1.00056,99,4,142,1231,0,1,5,0,0
1.00139,32,2,147,1121,0,1,4,9,0
1.00029,23,1,147,1111,0,1,4,5,0
1.00037,11,3,152,1131,0,1,7,0,0
1.00039,99,4,142,1231,0,1,5,0,0
1.00038,32,2,147,1121,0,1,4,9,0
